seed,sampling_method,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
20,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,36,32
14,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,31,45
4,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,42,43
24,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,36,26
21,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,52,27
23,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,29,36
17,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,23,33
22,dirichlet-sample,9,32,256,0.6666,1.0,az_good.ckpt,az_good.ckpt,30,46
15,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,39,19
19,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,31,36
21,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,52,28
3,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,22,44
28,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,45,36
19,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,27,35
14,dirichlet-sample,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,31,45
18,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,18,35
7,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,41,50
5,dirichlet-sample,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,27,33
1,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,33,27
3,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,22,45
28,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,42,39
11,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,36,32
27,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,34,36
26,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,45,45
15,dirichlet-sample,9,32,256,0.7666,1.0,az_good.ckpt,az_good.ckpt,39,19
2,dirichlet-sample,9,32,256,0.0666,1.0,az_good.ckpt,az_good.ckpt,35,28
1,dirichlet-sample,9,32,256,0.8333,1.0,az_good.ckpt,az_good.ckpt,43,30
11,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,35,32
5,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,27,41
29,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,44,31
30,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,45,33
19,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,31,36
29,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,44,31
23,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,29,36
19,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,28,37
17,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,22,31
19,dirichlet-sample,9,32,256,0.9666,1.0,az_good.ckpt,az_good.ckpt,27,35
29,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,45,30
5,dirichlet-sample,9,32,256,0.5666,1.0,az_good.ckpt,az_good.ckpt,27,32
5,dirichlet-sample,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,28,30
26,dirichlet-sample,9,32,256,0.9333,1.0,az_good.ckpt,az_good.ckpt,49,29
9,dirichlet-sample,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,31,16
12,dirichlet-sample,9,32,256,0.3333,1.0,az_good.ckpt,az_good.ckpt,38,46
10,dirichlet-sample,9,32,256,0.7333,1.0,az_good.ckpt,az_good.ckpt,38,29
3,dirichlet-sample,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,28,36
20,dirichlet-sample,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,36,32
12,dirichlet-sample,9,32,256,0.4333,1.0,az_good.ckpt,az_good.ckpt,38,46
15,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,40,18
19,dirichlet-sample,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,27,35
23,dirichlet-sample,9,32,256,0.0333,1.0,az_good.ckpt,az_good.ckpt,29,36
22,dirichlet-sample,9,32,256,0.2666,1.0,az_good.ckpt,az_good.ckpt,26,46
20,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,36,32
1,dirichlet-sample,9,32,256,0.6333,1.0,az_good.ckpt,az_good.ckpt,44,29
23,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,29,36
8,dirichlet-sample,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,28,19
17,dirichlet-sample,9,32,256,0.1666,1.0,az_good.ckpt,az_good.ckpt,22,31
26,dirichlet-sample,9,32,256,0.5333,1.0,az_good.ckpt,az_good.ckpt,51,29
28,dirichlet-sample,9,32,256,0.3666,1.0,az_good.ckpt,az_good.ckpt,42,39
