seed,sampling_method,board_size,k,num_steps,skill_level,dirichlet_alpha,model_A,model_B,return_A,return_B
6,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,194,15
9,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,25,13
22,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,101,16
6,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,163,13
15,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,11,5
18,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,150,6
14,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,150,21
25,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,230,3
18,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,242,5
9,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,215,11
22,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,214,9
23,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,230,0
28,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,221,10
20,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,114,17
2,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,155,5
14,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,46,13
20,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,244,7
8,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,244,0
25,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,187,16
23,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,124,21
28,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,177,9
11,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,154,6
17,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,200,14
20,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,209,9
8,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,24,3
9,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,153,17
29,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,2,3
13,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,169,4
15,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,215,7
21,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,128,3
22,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,219,0
5,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,86,28
9,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,158,5
3,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,182,15
15,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,130,19
3,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,190,7
30,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,191,12
16,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,244,3
24,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,185,10
7,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,235,2
8,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,204,12
17,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,233,7
16,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,7,6
3,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,175,17
20,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,219,2
6,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,242,1
16,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,153,6
4,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,193,11
8,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,235,4
9,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,227,1
22,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,233,7
5,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,237,10
28,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,113,13
11,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,4,2
21,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,163,15
3,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,193,9
27,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,79,11
21,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,36,11
6,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,193,3
20,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,0,4
27,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,246,3
26,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,221,11
14,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,248,0
20,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,140,11
2,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,161,24
17,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,228,7
29,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,169,10
18,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,243,7
27,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,242,2
15,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,49,11
12,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,87,6
28,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,77,14
25,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,39,15
19,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,81,21
21,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,78,19
19,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,151,11
18,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,120,15
7,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,196,2
5,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,72,7
9,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,181,13
3,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,51,19
23,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,211,8
2,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,15,10
10,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,34,10
6,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,167,17
11,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,228,5
12,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,232,3
25,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,21,7
21,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,217,1
10,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,212,3
20,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,184,12
24,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,142,7
29,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,143,10
28,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,227,2
6,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,17,12
12,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,84,11
28,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,163,20
7,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,157,17
12,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,45,20
22,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,4,3
27,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,240,1
16,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,133,8
24,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,11,21
22,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,167,9
3,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,173,5
9,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,160,21
10,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,216,16
18,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,160,10
13,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,235,1
10,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,205,2
29,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,213,3
23,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,120,3
8,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,75,10
11,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,204,9
20,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,34,13
25,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,231,6
24,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,217,0
5,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,18,5
25,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,217,8
24,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,219,1
12,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,68,11
3,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,238,2
27,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,175,15
26,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,231,4
4,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,245,4
14,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,5,65
1,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,215,11
6,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,239,7
23,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,19,4
24,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,219,4
27,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,238,8
12,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,189,7
7,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,91,7
12,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,232,5
29,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,107,18
9,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,130,18
29,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,239,7
4,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,131,7
19,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,64,10
26,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,248,0
20,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,235,4
30,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,15,2
18,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,107,17
13,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,127,26
10,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,237,2
23,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,13,55
25,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,130,13
22,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,8,3
5,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,217,6
25,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,133,13
5,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,162,13
14,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,229,1
28,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,4,2
12,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,159,9
23,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,170,4
30,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,224,0
19,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,4,4
23,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,153,13
25,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,7,6
2,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,200,13
7,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,206,2
5,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,244,6
16,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,206,6
2,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,212,5
28,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,157,19
24,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,182,14
4,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,115,10
2,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,119,18
20,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,109,11
21,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,239,2
28,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,7,8
28,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,167,6
15,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,146,19
19,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,131,15
28,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,151,11
21,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,145,14
21,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,23,4
19,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,201,9
8,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,204,7
28,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,219,3
17,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,229,3
18,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,225,4
10,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,185,11
21,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,205,6
5,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,233,3
19,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,119,13
15,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,243,0
17,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,220,7
6,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,28,7
27,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,154,8
15,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,171,11
14,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,32,19
22,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,189,18
18,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,245,2
9,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,122,18
22,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,227,4
14,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,228,12
2,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,193,4
29,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,219,10
14,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,95,17
26,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,244,2
4,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,230,1
23,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,38,7
23,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,216,2
4,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,162,13
29,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,216,3
22,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,242,3
30,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,187,10
7,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,69,14
13,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,242,1
3,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,84,16
11,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,211,3
9,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,233,4
24,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,142,8
15,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,237,5
25,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,210,5
21,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,116,8
6,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,183,4
15,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,49,9
12,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,108,26
4,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,215,2
6,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,236,3
19,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,240,0
27,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,225,3
23,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,239,7
20,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,12,7
16,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,226,10
16,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,230,2
1,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,107,18
2,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,11,12
24,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,134,13
2,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,242,1
12,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,152,11
25,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,218,11
22,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,89,7
17,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,2,14
1,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,243,6
1,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,245,3
8,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,239,3
1,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,243,5
4,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,230,0
17,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,113,22
2,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,161,6
9,epsilon,9,32,256,0.25,1.0,az_good.ckpt,az_good.ckpt,203,5
8,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,62,4
16,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,172,9
28,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,188,5
23,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,251,0
29,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,187,10
8,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,240,5
30,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,218,7
22,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,8,12
27,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,6,7
25,epsilon,9,32,256,0.85,1.0,az_good.ckpt,az_good.ckpt,123,8
24,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,128,11
4,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,196,6
27,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,225,10
20,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,228,10
3,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,181,11
2,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,243,1
9,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,16,12
13,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,196,10
1,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,104,11
5,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,159,15
29,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,181,14
27,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,23,8
11,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,231,10
8,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,222,8
29,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,224,6
21,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,6,4
11,epsilon,9,32,256,0.1,1.0,az_good.ckpt,az_good.ckpt,231,1
3,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,222,4
13,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,5,12
4,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,224,7
2,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,229,1
16,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,143,10
26,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,158,12
16,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,79,10
21,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,232,6
15,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,142,5
20,epsilon,9,32,256,0.7,1.0,az_good.ckpt,az_good.ckpt,141,13
26,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,97,9
29,epsilon,9,32,256,0.0,1.0,az_good.ckpt,az_good.ckpt,231,4
23,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,191,4
15,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,221,7
29,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,8,4
5,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,191,18
5,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,145,14
11,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,198,22
24,epsilon,9,32,256,1.0,1.0,az_good.ckpt,az_good.ckpt,162,18
29,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,86,5
22,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,120,15
27,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,23,10
11,epsilon,9,32,256,0.05,1.0,az_good.ckpt,az_good.ckpt,241,0
21,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,24,4
30,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,206,4
11,epsilon,9,32,256,0.15,1.0,az_good.ckpt,az_good.ckpt,245,3
20,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,193,8
3,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,148,17
21,epsilon,9,32,256,0.8,1.0,az_good.ckpt,az_good.ckpt,29,10
5,epsilon,9,32,256,0.65,1.0,az_good.ckpt,az_good.ckpt,97,15
9,epsilon,9,32,256,0.45,1.0,az_good.ckpt,az_good.ckpt,131,9
1,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,162,16
10,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,16,8
12,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,225,6
21,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,227,5
7,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,201,17
8,epsilon,9,32,256,0.5,1.0,az_good.ckpt,az_good.ckpt,245,14
30,epsilon,9,32,256,0.4,1.0,az_good.ckpt,az_good.ckpt,186,14
29,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,82,9
30,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,112,24
10,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,227,6
14,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,77,3
7,epsilon,9,32,256,0.6,1.0,az_good.ckpt,az_good.ckpt,201,17
2,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,223,3
19,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,223,8
8,epsilon,9,32,256,0.75,1.0,az_good.ckpt,az_good.ckpt,42,2
14,epsilon,9,32,256,0.95,1.0,az_good.ckpt,az_good.ckpt,11,22
5,epsilon,9,32,256,0.9,1.0,az_good.ckpt,az_good.ckpt,60,5
28,epsilon,9,32,256,0.2,1.0,az_good.ckpt,az_good.ckpt,229,8
19,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,164,28
20,epsilon,9,32,256,0.55,1.0,az_good.ckpt,az_good.ckpt,156,8
28,epsilon,9,32,256,0.3,1.0,az_good.ckpt,az_good.ckpt,224,12
24,epsilon,9,32,256,0.35,1.0,az_good.ckpt,az_good.ckpt,175,5
